hvdc_code,case_no,site_code,eq_no,pkg,description,final_location,storage,l_cm,w_cm,h_cm,cbm,nw_kg,gw_kg,sqm,vendor
HVDC-ADOPT-HE-0311-1,191681,SHU,EQ-352,1,Aluminium Busbar Tube 160 x 6 mm,SHU,Indoor,453.0,67.0,27.0,0.819477,145.0,159.0,3.0351,HITACHI
HVDC-ADOPT-HE-0311-1,191682,SHU,EQ-352,1,Aluminium Busbar Tube 160 x 6 mm,SHU,Indoor,453.0,67.0,27.0,0.819477,144.0,158.0,3.0351,HITACHI
HVDC-ADOPT-HE-0311-1,191683,SHU,EQ-352,1,Aluminium Busbar Tube 160 x 6 mm,SHU,Indoor,453.0,35.0,27.0,0.428085,69.0,79.0,1.5855,HITACHI
HVDC-ADOPT-HE-0311-1,191684,SHU,EQ-352,1,Aluminium Busbar Tube 160 x 6 mm,SHU,Indoor,453.0,51.0,27.0,0.623781,105.0,119.0,2.3103,HITACHI
HVDC-ADOPT-HE-0311-1,191685,SHU,EQ-352,1,Aluminium Busbar Tube 160 x 6 mm,SHU,Indoor,653.0,67.0,27.0,1.181277,205.0,219.0,4.3751,HITACHI
HVDC-ADOPT-HE-0311-1,191686,SHU,EQ-352,1,Aluminium Busbar Tube 160 x 6 mm,SHU,Indoor,653.0,51.0,27.0,0.899181,151.0,165.0,3.3303,HITACHI
HVDC-ADOPT-HE-0311-1,191687,SHU,EQ-352,1,Aluminium Busbar Tube 160 x 6 mm,SHU,Indoor,653.0,51.0,27.0,0.899181,152.0,166.0,3.3303,HITACHI
HVDC-ADOPT-HE-0311-1,191688,SHU,EQ-352,1,Aluminium Busbar Tube 160 x 6 mm,SHU,Indoor,953.0,67.0,27.0,1.723977,301.0,315.0,6.3851,HITACHI
HVDC-ADOPT-HE-0311-1,191689,SHU,EQ-352,1,Aluminium Busbar Tube 160 x 6 mm,SHU,Indoor,953.0,67.0,27.0,1.723977,300.0,314.0,6.3851,HITACHI
HVDC-ADOPT-HE-0311-1,191690,SHU,EQ-352,1,Aluminium Busbar Tube 160 x 6 mm,SHU,Indoor,1053.0,67.0,27.0,1.904877,331.0,345.0,7.0551,HITACHI
HVDC-ADOPT-HE-0311-1,191691,SHU,EQ-352,1,Aluminium Busbar Tube 160 x 6 mm,SHU,Indoor,703.0,51.0,27.0,0.968031,166.0,178.0,3.5853,HITACHI
HVDC-ADOPT-HE-0311-1,191692,SHU,EQ-352,1,Aluminium Busbar Tube 160 x 6 mm,SHU,Indoor,703.0,35.0,27.0,0.664335,110.0,118.0,2.4605,HITACHI
HVDC-ADOPT-HE-0311-1,191696,SHU,EQ-352,1,Aluminium Busbar Tube 160 x 6 mm,SHU,Indoor,353.0,67.0,27.0,0.638577,112.0,126.0,2.3651,HITACHI
HVDC-ADOPT-HE-0311-1,191697,SHU,EQ-352,1,Aluminium Busbar Tube 160 x 6 mm,SHU,Indoor,553.0,67.0,27.0,1.000377,174.0,188.0,3.7051,HITACHI
HVDC-ADOPT-HE-0311-1,191698,SHU,EQ-352,1,Aluminium Busbar Tube 160 x 6 mm,SHU,Indoor,553.0,67.0,27.0,1.000377,175.0,189.0,3.7051,HITACHI
HVDC-ADOPT-HE-0311-1,191699,SHU,EQ-352,1,Aluminium Busbar Tube 160 x 6 mm,SHU,Indoor,553.0,67.0,27.0,1.000377,173.0,187.0,3.7051,HITACHI
HVDC-ADOPT-HE-0311-1,191700,SHU,EQ-352,1,Aluminium Busbar Tube 160 x 6 mm,SHU,Indoor,553.0,67.0,27.0,1.000377,174.0,188.0,3.7051,HITACHI
HVDC-ADOPT-HE-0311-1,191701,SHU,EQ-352,1,Aluminium Busbar Tube 160 x 6 mm,SHU,Indoor,553.0,67.0,27.0,1.000377,128.0,142.0,3.7051,HITACHI
HVDC-ADOPT-HE-0311-1,191702,SHU,EQ-352,1,Aluminium Busbar Tube 160 x 6 mm,SHU,Indoor,553.0,35.0,27.0,0.522585,83.0,95.0,1.9355,HITACHI
HVDC-ADOPT-HE-0311-1,191703,SHU,EQ-352,1,Aluminium Busbar Tube 160 x 6 mm,SHU,Indoor,553.0,35.0,27.0,0.522585,81.0,95.0,1.9355,HITACHI
HVDC-ADOPT-HE-0311-1,191706,SHU,EQ-352,1,Aluminium Busbar Tube 160 x 6 mm,SHU,Indoor,853.0,20.0,27.0,0.46062,82.0,96.0,1.706,HITACHI
HVDC-ADOPT-HE-0311-1,191707,SHU,EQ-352,1,Aluminium Busbar Tube 160 x 6 mm,SHU,Indoor,803.0,67.0,27.0,1.452627,244.0,258.0,5.3801,HITACHI
HVDC-ADOPT-HE-0311-1,191708,SHU,EQ-352,1,Aluminium Busbar Tube 160 x 6 mm,SHU,Indoor,903.0,67.0,27.0,1.633527,278.0,292.0,6.0501,HITACHI
HVDC-ADOPT-HE-0311-1,191709,SHU,EQ-352,1,Aluminium Busbar Tube 160 x 6 mm,SHU,Indoor,1003.0,67.0,27.0,1.814427,231.0,243.0,6.7201,HITACHI
HVDC-ADOPT-HE-0311-1,191710,SHU,EQ-352,1,Aluminium Busbar Tube 160 x 6 mm,SHU,Indoor,953.0,67.0,27.0,1.723977,296.0,310.0,6.3851,HITACHI
HVDC-ADOPT-HE-0311-2,191693,SHU,EQ-352,1,Aluminium Busbar Tube 160 x 6 mm,SHU,Indoor,803.0,51.0,27.0,1.105731,190.0,202.0,4.0953,HITACHI
HVDC-ADOPT-HE-0311-2,191694,SHU,EQ-352,1,Aluminium Busbar Tube 160 x 6 mm,SHU,Indoor,803.0,67.0,27.0,1.452627,253.0,267.0,5.3801,HITACHI
HVDC-ADOPT-HE-0311-2,191695,SHU,EQ-352,1,Aluminium Busbar Tube 160 x 6 mm,SHU,Indoor,803.0,51.0,27.0,1.105731,189.0,201.0,4.0953,HITACHI
HVDC-ADOPT-HE-0311-2,191704,SHU,EQ-352,1,Aluminium Busbar Tube 160 x 6 mm,SHU,Indoor,853.0,67.0,27.0,1.543077,268.0,282.0,5.7151,HITACHI
HVDC-ADOPT-HE-0311-2,191705,SHU,EQ-352,1,Aluminium Busbar Tube 160 x 6 mm,SHU,Indoor,853.0,67.0,27.0,1.543077,268.0,282.0,5.7151,HITACHI
HVDC-ADOPT-HE-0312,191503,SHU,EQ-011,1,Capacitor Bank (DGD),SHU,Outdoor,301.0,69.0,126.0,2.616894,456.0,706.0,2.0769,HITACHI
HVDC-ADOPT-HE-0312,280298,MIR,EQ-011,1,Capacitor Bank (DGD),MIR,Outdoor,301.0,69.0,121.0,2.513049,396.0,621.0,2.0769,HITACHI
HVDC-ADOPT-HE-0313,191504,SHU,EQ-011,1,Spare Capacitor (DGD),SHU,Outdoor,100.0,45.0,46.0,0.207,20.5,50.5,0.45,HITACHI
HVDC-ADOPT-HE-0313,280299,MIR,EQ-011,1,Spare Capacitor (DGD),MIR,Outdoor,100.0,45.0,46.0,0.207,17.5,45.5,0.45,HITACHI
HVDC-ADOPT-HE-0314,191039,DAS,EQ-101,1,Control Cubicle Optical Distribution Frame 11A,DAS,Indoor,253.0,190.0,105.0,5.047,220.0,650.0,4.807,HITACHI
HVDC-ADOPT-HE-0314,191040,DAS,EQ-101,1,Control Cubicle Optical Distribution Frame 11B,DAS,Indoor,253.0,190.0,105.0,5.047,220.0,650.0,4.807,HITACHI
HVDC-ADOPT-HE-0314,191041,DAS,EQ-101,1,Control Cubicle Optical Distribution Frame 12A,DAS,Indoor,253.0,190.0,105.0,5.047,220.0,650.0,4.807,HITACHI
HVDC-ADOPT-HE-0314,191042,DAS,EQ-101,1,Control Cubicle Optical Distribution Frame 12B,DAS,Indoor,253.0,190.0,105.0,5.047,220.0,650.0,4.807,HITACHI
HVDC-ADOPT-HE-0314,191043,DAS,EQ-101,1,Control Cubicle Optical Distribution Frame 13A,DAS,Indoor,253.0,190.0,105.0,5.047,220.0,650.0,4.807,HITACHI
HVDC-ADOPT-HE-0314,191044,DAS,EQ-101,1,Control Cubicle Optical Distribution Frame 13B,DAS,Indoor,253.0,190.0,105.0,5.047,220.0,650.0,4.807,HITACHI
HVDC-ADOPT-HE-0314,191045,DAS,EQ-101,1,"Control Cubicle Optical Distribution Frame 1A,",DAS,Indoor,253.0,190.0,105.0,5.047,220.0,650.0,4.807,HITACHI
HVDC-ADOPT-HE-0315,208624,DAS,EQ-031,1,HP 12 AC Filter Resistor,DAS,Indoor,325.0,260.0,270.0,22.815,1100.0,1850.0,8.45,HITACHI
HVDC-ADOPT-HE-0315,208625,DAS,EQ-031,1,HP 12 AC Filter Resistor,DAS,Indoor,325.0,260.0,270.0,22.815,1100.0,1850.0,8.45,HITACHI
HVDC-ADOPT-HE-0315,208627,DAS,EQ-031,1,HP 12 AC Filter Resistor,DAS,Indoor,325.0,260.0,270.0,22.815,1100.0,1850.0,8.45,HITACHI
HVDC-ADOPT-HE-0315,208628,DAS,EQ-031,1,HP 12 AC Filter Resistor,DAS,Indoor,325.0,260.0,270.0,22.815,1100.0,1850.0,8.45,HITACHI
HVDC-ADOPT-HE-0315,208630,DAS,EQ-031,1,HP 12 AC Filter Resistor,DAS,Indoor,325.0,260.0,270.0,22.815,1100.0,1850.0,8.45,HITACHI
HVDC-ADOPT-HE-0315,208631,DAS,EQ-031,1,HP 12 AC Filter Resistor,DAS,Indoor,325.0,260.0,270.0,22.815,1100.0,1850.0,8.45,HITACHI
HVDC-ADOPT-HE-0315,365629,AGI,EQ-031,1,HP 12 AC Filter Resistor,DSV Indoor,Indoor,325.0,260.0,270.0,22.815,1100.0,1850.0,8.45,HITACHI
HVDC-ADOPT-HE-0315,365630,AGI,EQ-031,1,HP 12 AC Filter Resistor,DSV Indoor,Indoor,325.0,260.0,270.0,22.815,1100.0,1850.0,8.45,HITACHI
HVDC-ADOPT-HE-0315,365632,AGI,EQ-031,1,HP 12 AC Filter Resistor,DSV Indoor,Indoor,325.0,260.0,270.0,22.815,1100.0,1850.0,8.45,HITACHI
HVDC-ADOPT-HE-0315,365633,AGI,EQ-031,1,HP 12 AC Filter Resistor,DSV Indoor,Indoor,325.0,260.0,270.0,22.815,1100.0,1850.0,8.45,HITACHI
HVDC-ADOPT-HE-0315,365635,AGI,EQ-031,1,HP 12 AC Filter Resistor,DSV Indoor,Indoor,325.0,260.0,270.0,22.815,1100.0,1850.0,8.45,HITACHI
HVDC-ADOPT-HE-0315,365636,AGI,EQ-031,1,HP 12 AC Filter Resistor,DSV Indoor,Indoor,325.0,260.0,270.0,22.815,1100.0,1850.0,8.45,HITACHI
HVDC-ADOPT-HE-0316,208633,DAS,EQ-031,1,Spare HP 12 AC Filter Resistor,DAS,Indoor,325.0,260.0,270.0,22.815,1050.0,1800.0,8.45,HITACHI
HVDC-ADOPT-HE-0316,365638,AGI,EQ-031,1,Spare HP 12 AC Filter Resistor,DSV Indoor,Indoor,325.0,260.0,270.0,22.815,1050.0,1800.0,8.45,HITACHI
HVDC-ADOPT-HE-0317-1,190963,SHU,EQ-101,1,Control Cubicle Remote Switchyard Interface 11A,SHU,Indoor,253.0,193.0,105.0,5.127,320.0,670.0,4.8829,HITACHI
HVDC-ADOPT-HE-0317-1,190964,SHU,EQ-101,1,Control Cubicle Remote Switchyard Interface 11B,SHU,Indoor,253.0,193.0,105.0,5.127,310.0,660.0,4.8829,HITACHI
HVDC-ADOPT-HE-0317-1,190965,SHU,EQ-101,1,Control Cubicle AC Switchyard Interface 11A,SHU,Indoor,253.0,193.0,105.0,5.127,315.0,665.0,4.8829,HITACHI
HVDC-ADOPT-HE-0317-1,190966,SHU,EQ-101,1,Control Cubicle AC Switchyard Interface 11B,SHU,Indoor,253.0,193.0,105.0,5.127,300.0,650.0,4.8829,HITACHI
HVDC-ADOPT-HE-0317-1,190967,SHU,EQ-101,1,Control Cubicle Transformer Switchyard Interface 11A,SHU,Indoor,253.0,193.0,105.0,5.127,295.0,645.0,4.8829,HITACHI
HVDC-ADOPT-HE-0317-1,190968,SHU,EQ-101,1,Control Cubicle Transformer Switchyard Interface 11B,SHU,Indoor,253.0,193.0,105.0,5.127,295.0,645.0,4.8829,HITACHI
HVDC-ADOPT-HE-0317-1,190969,SHU,EQ-101,1,Control Cubicle Transformer Switchyard Interface 12A,SHU,Indoor,253.0,193.0,105.0,5.127,310.0,660.0,4.8829,HITACHI
HVDC-ADOPT-HE-0317-1,190970,SHU,EQ-101,1,Control Cubicle Transformer Switchyard Interface 12B,SHU,Indoor,253.0,193.0,105.0,5.127,310.0,660.0,4.8829,HITACHI
HVDC-ADOPT-HE-0317-1,190971,SHU,EQ-101,1,Control Cubicle Transformer Switchyard Interface 13A,SHU,Indoor,253.0,193.0,105.0,5.127,305.0,655.0,4.8829,HITACHI
HVDC-ADOPT-HE-0317-1,190972,SHU,EQ-101,1,Control Cubicle Transformer Switchyard Interface 13B,SHU,Indoor,253.0,193.0,105.0,5.127,300.0,650.0,4.8829,HITACHI
HVDC-ADOPT-HE-0317-2,190973,SHU,EQ-101,1,Control Cubicle Valve Measurement Interface 11A,SHU,Indoor,253.0,113.0,105.0,3.002,165.0,430.0,2.8589,HITACHI
HVDC-ADOPT-HE-0317-2,190974,SHU,EQ-101,1,Control Cubicle Valve Measurement Interface 11B,SHU,Indoor,253.0,113.0,105.0,3.002,170.0,435.0,2.8589,HITACHI
HVDC-ADOPT-HE-0317-2,190975,SHU,EQ-101,1,Control Cubicle DC Switchyard Interface 11A,SHU,Indoor,253.0,193.0,105.0,5.127,285.0,635.0,4.8829,HITACHI
HVDC-ADOPT-HE-0317-2,190976,SHU,EQ-101,1,Control Cubicle DC Switchyard Interface 11B,SHU,Indoor,253.0,193.0,105.0,5.127,285.0,635.0,4.8829,HITACHI
HVDC-ADOPT-HE-0317-2,190977,SHU,EQ-101,1,Control Cubicle DC Switchyard Interface 12A,SHU,Indoor,253.0,193.0,105.0,5.127,330.0,680.0,4.8829,HITACHI
HVDC-ADOPT-HE-0317-2,190978,SHU,EQ-101,1,Control Cubicle DC Switchyard Interface 12B,SHU,Indoor,253.0,193.0,105.0,5.127,330.0,680.0,4.8829,HITACHI
HVDC-ADOPT-HE-0317-2,190988,SHU,EQ-101,1,Control Cubicle Bipole Switchyard Interface 1A,SHU,Indoor,253.0,193.0,105.0,5.127,335.0,685.0,4.8829,HITACHI
HVDC-ADOPT-HE-0317-2,190989,SHU,EQ-101,1,Control Cubicle Bipole Switchyard Interface 1B,SHU,Indoor,253.0,193.0,105.0,5.127,325.0,675.0,4.8829,HITACHI
HVDC-ADOPT-HE-0317-2,190990,SHU,EQ-101,1,Control Cubicle Bipole Switchyard Interface 2A,SHU,Indoor,253.0,193.0,105.0,5.127,310.0,660.0,4.8829,HITACHI
HVDC-ADOPT-HE-0317-2,190991,SHU,EQ-101,1,Control Cubicle Bipole Switchyard Interface 2B,SHU,Indoor,253.0,193.0,105.0,5.127,300.0,650.0,4.8829,HITACHI
HVDC-ADOPT-HE-0317-3,190996,SHU,EQ-101,1,Control Cubicle AC Switchyard Interface 21A,SHU,Indoor,253.0,193.0,105.0,5.127,300.0,650.0,4.8829,HITACHI
HVDC-ADOPT-HE-0317-3,191002,SHU,EQ-101,1,Control Cubicle Transformer Switchyard Interface 23A,SHU,Indoor,253.0,193.0,105.0,5.127,305.0,655.0,4.8829,HITACHI
HVDC-ADOPT-HE-0317-3,191003,SHU,EQ-101,1,Control Cubicle Transformer Switchyard Interface 23B,SHU,Indoor,253.0,193.0,105.0,5.127,300.0,650.0,4.8829,HITACHI
HVDC-ADOPT-HE-0317-3,191006,SHU,EQ-101,1,Control Cubicle DC Switchyard Interface 21A,SHU,Indoor,253.0,193.0,105.0,5.127,285.0,635.0,4.8829,HITACHI
HVDC-ADOPT-HE-0317-3,191007,SHU,EQ-101,1,Control Cubicle DC Switchyard Interface 21B,SHU,Indoor,253.0,193.0,105.0,5.127,285.0,635.0,4.8829,HITACHI
HVDC-ADOPT-HE-0317-3,191008,SHU,EQ-101,1,Control Cubicle DC Switchyard Interface 22A,SHU,Indoor,253.0,193.0,105.0,5.127,335.0,685.0,4.8829,HITACHI
HVDC-ADOPT-HE-0317-3,191009,SHU,EQ-101,1,Control Cubicle DC Switchyard Interface 22B,SHU,Indoor,253.0,193.0,105.0,5.127,325.0,675.0,4.8829,HITACHI
HVDC-ADOPT-HE-0317-3,191014,SHU,EQ-101,1,Control Cubicle Converter Breaker Interface 11A,SHU,Indoor,253.0,193.0,105.0,5.127,370.0,720.0,4.8829,HITACHI
HVDC-ADOPT-HE-0317-3,191015,SHU,EQ-101,1,Control Cubicle Converter Breaker Interface 11B,SHU,Indoor,253.0,193.0,105.0,5.127,355.0,705.0,4.8829,HITACHI
HVDC-ADOPT-HE-0317-3,191022,SHU,EQ-101,1,Control Cubicle Bipole Switchyard Interface 3A,SHU,Indoor,253.0,193.0,105.0,5.127,295.0,645.0,4.8829,HITACHI
HVDC-ADOPT-HE-0318-1,190994,SHU,EQ-101,1,Control Cubicle Remote Switchyard Interface 21A,SHU,Indoor,253.0,193.0,105.0,5.127,310.0,660.0,4.8829,HITACHI
HVDC-ADOPT-HE-0318-1,190995,SHU,EQ-101,1,Control Cubicle Remote Switchyard Interface 21B,SHU,Indoor,253.0,193.0,105.0,5.127,320.0,670.0,4.8829,HITACHI
HVDC-ADOPT-HE-0318-1,190997,SHU,EQ-101,1,Control Cubicle AC Switchyard Interface 21B,SHU,Indoor,253.0,193.0,105.0,5.127,315.0,665.0,4.8829,HITACHI
HVDC-ADOPT-HE-0318-1,190998,SHU,EQ-101,1,Control Cubicle Transformer Switchyard Interface 21A,SHU,Indoor,253.0,193.0,105.0,5.127,290.0,640.0,4.8829,HITACHI
HVDC-ADOPT-HE-0318-1,190999,SHU,EQ-101,1,Control Cubicle Transformer Switchyard Interface 21B,SHU,Indoor,253.0,193.0,105.0,5.127,295.0,645.0,4.8829,HITACHI
HVDC-ADOPT-HE-0318-1,191000,SHU,EQ-101,1,Control Cubicle Transformer Switchyard Interface 22A,SHU,Indoor,253.0,193.0,105.0,5.127,310.0,660.0,4.8829,HITACHI
HVDC-ADOPT-HE-0318-1,191001,SHU,EQ-101,1,Control Cubicle Transformer Switchyard Interface 22B,SHU,Indoor,253.0,193.0,105.0,5.127,315.0,665.0,4.8829,HITACHI
HVDC-ADOPT-HE-0318-1,191004,SHU,EQ-101,1,Control Cubicle Valve Measurement Interface 21A,SHU,Indoor,253.0,113.0,105.0,3.002,175.0,440.0,2.8589,HITACHI
HVDC-ADOPT-HE-0318-1,191005,SHU,EQ-101,1,Control Cubicle Valve Measurement Interface 21B,SHU,Indoor,253.0,113.0,105.0,3.002,175.0,440.0,2.8589,HITACHI
HVDC-ADOPT-HE-0318-1,191016,SHU,EQ-101,1,Control Cubicle Valve Cooling Interface 11A,SHU,Indoor,253.0,113.0,105.0,3.001845,175.0,440.0,2.8589,HITACHI
HVDC-ADOPT-HE-0318-2,191017,SHU,EQ-101,1,Control Cubicle Valve Cooling Interface 11B,SHU,Indoor,253.0,113.0,105.0,3.002,155.0,420.0,2.8589,HITACHI
HVDC-ADOPT-HE-0318-2,191018,SHU,EQ-101,1,Control Cubicle Converter Breaker Interface 21A,SHU,Indoor,253.0,193.0,105.0,5.127,355.0,705.0,4.8829,HITACHI
HVDC-ADOPT-HE-0318-2,191019,SHU,EQ-101,1,Control Cubicle Converter Breaker Interface 21B,SHU,Indoor,253.0,193.0,105.0,5.127,340.0,690.0,4.8829,HITACHI
HVDC-ADOPT-HE-0318-2,191020,SHU,EQ-101,1,Control Cubicle Valve Cooling Interface 21A,SHU,Indoor,253.0,113.0,105.0,3.002,175.0,440.0,2.8589,HITACHI
HVDC-ADOPT-HE-0318-2,191021,SHU,EQ-101,1,Control Cubicle Valve Cooling Interface 21B,SHU,Indoor,253.0,113.0,105.0,3.002,150.0,415.0,2.8589,HITACHI
HVDC-ADOPT-HE-0318-2,191023,SHU,EQ-101,1,Control Cubicle Bipole Switchyard Interface 3B,SHU,Indoor,253.0,193.0,105.0,5.127,300.0,650.0,4.8829,HITACHI
HVDC-ADOPT-HE-0318-2,191024,SHU,EQ-101,1,Control Cubicle Auxiliary Interface 11A,SHU,Indoor,253.0,193.0,105.0,5.127,350.0,700.0,4.8829,HITACHI
HVDC-ADOPT-HE-0318-2,191026,SHU,EQ-101,1,Control Cubicle Auxiliary Interface 12A,SHU,Indoor,253.0,193.0,105.0,5.127,330.0,680.0,4.8829,HITACHI
HVDC-ADOPT-HE-0318-2,191027,SHU,EQ-101,1,Control Cubicle Auxiliary Interface 12B,SHU,Indoor,253.0,193.0,105.0,5.127,330.0,680.0,4.8829,HITACHI
HVDC-ADOPT-HE-0318-2,191028,SHU,EQ-101,1,Control Cubicle Distributed Temperature Sensors,SHU,Indoor,253.0,113.0,105.0,3.002,185.0,450.0,2.8589,HITACHI
HVDC-ADOPT-HE-0318-3,191029,SHU,EQ-101,1,Control Cubicle Auxiliary Interface 1A,SHU,Indoor,253.0,193.0,105.0,5.127,350.0,700.0,4.8829,HITACHI
HVDC-ADOPT-HE-0318-3,191030,SHU,EQ-101,1,Control Cubicle Auxiliary Interface 1B,SHU,Indoor,253.0,193.0,105.0,5.127,335.0,685.0,4.8829,HITACHI
HVDC-ADOPT-HE-0318-3,191031,SHU,EQ-101,1,Control Cubicle Auxiliary Interface 21A,SHU,Indoor,253.0,193.0,105.0,5.127,345.0,695.0,4.8829,HITACHI
HVDC-ADOPT-HE-0318-3,191032,SHU,EQ-101,1,Control Cubicle Auxiliary Interface 21B,SHU,Indoor,253.0,193.0,105.0,5.127,330.0,680.0,4.8829,HITACHI
HVDC-ADOPT-HE-0318-3,191033,SHU,EQ-101,1,Control Cubicle Auxiliary Interface 22A,SHU,Indoor,253.0,193.0,105.0,5.127,330.0,680.0,4.8829,HITACHI
HVDC-ADOPT-HE-0318-3,191034,SHU,EQ-101,1,Control Cubicle Auxiliary Interface 22B,SHU,Indoor,253.0,193.0,105.0,5.127,327.0,677.0,4.8829,HITACHI
HVDC-ADOPT-HE-0318-3,191035,SHU,EQ-101,1,Control Cubicle Auxiliary Interface 13A,SHU,Indoor,253.0,193.0,105.0,5.127,305.0,655.0,4.8829,HITACHI
HVDC-ADOPT-HE-0318-3,191036,SHU,EQ-101,1,Control Cubicle Auxiliary Interface 13B,SHU,Indoor,253.0,193.0,105.0,5.127,315.0,665.0,4.8829,HITACHI
HVDC-ADOPT-HE-0318-3,191037,SHU,EQ-101,1,Control Cubicle Auxiliary Interface 23A,SHU,Indoor,253.0,193.0,105.0,5.127,305.0,655.0,4.8829,HITACHI
HVDC-ADOPT-HE-0318-3,191038,SHU,EQ-101,1,Control Cubicle Auxiliary Interface 23B,SHU,Indoor,253.0,193.0,105.0,5.127,315.0,665.0,4.8829,HITACHI
HVDC-ADOPT-HE-0318-4,191053,SHU,EQ-101,1,Control Cubicle Bipole Switchyard Interface 4A,SHU,Indoor,253.0,193.0,105.0,5.127,330.0,680.0,4.8829,HITACHI
HVDC-ADOPT-HE-0318-4,191055,SHU,EQ-101,1,Control Cubicle AC Filter Interface 11A,SHU,Indoor,253.0,193.0,105.0,5.127,325.0,675.0,4.8829,HITACHI
HVDC-ADOPT-HE-0318-4,191056,SHU,EQ-101,1,Control Cubicle AC Filter Interface 11B,SHU,Indoor,253.0,193.0,105.0,5.127,325.0,675.0,4.8829,HITACHI
HVDC-ADOPT-HE-0318-4,191057,SHU,EQ-101,1,Control Cubicle AC Filter Interface 21A,SHU,Indoor,253.0,193.0,105.0,5.127,325.0,675.0,4.8829,HITACHI
HVDC-ADOPT-HE-0318-4,191058,SHU,EQ-101,1,Control Cubicle AC Filter Interface 21B,SHU,Indoor,253.0,193.0,105.0,5.127,325.0,675.0,4.8829,HITACHI
HVDC-ADOPT-HE-0319-1,190961,SHU,EQ-101,1,Control Cubicle Pole Control and Protection 1A,SHU,Indoor,253.0,113.0,105.0,3.001845,165.0,430.0,2.8589,HITACHI
HVDC-ADOPT-HE-0319-1,190962,SHU,EQ-101,1,Control Cubicle Pole Control and Protection 1B,SHU,Indoor,253.0,113.0,105.0,3.001845,165.0,430.0,2.8589,HITACHI
HVDC-ADOPT-HE-0319-1,190979,SHU,EQ-101,1,Control Cubicle Valve Control 11A,SHU,Indoor,253.0,193.0,105.0,5.127,280.0,630.0,4.8829,HITACHI
HVDC-ADOPT-HE-0319-1,190980,SHU,EQ-101,1,Control Cubicle Valve Control 11B,SHU,Indoor,253.0,193.0,105.0,5.127,295.0,645.0,4.8829,HITACHI
HVDC-ADOPT-HE-0319-1,190981,SHU,EQ-101,1,Control Cubicle Auxiliary Computer 11A,SHU,Indoor,253.0,113.0,105.0,3.002,155.0,420.0,2.8589,HITACHI
HVDC-ADOPT-HE-0319-1,190982,SHU,EQ-101,1,Control Cubicle Auxiliary Computer 11B,SHU,Indoor,253.0,113.0,105.0,3.002,145.0,410.0,2.8589,HITACHI
HVDC-ADOPT-HE-0319-1,190983,SHU,EQ-101,1,Control Cubicle Station Control and Monitoring 1,SHU,Indoor,253.0,113.0,146.0,4.174,310.0,600.0,2.8589,HITACHI
HVDC-ADOPT-HE-0319-1,190984,SHU,EQ-101,1,Control Cubicle Station Control and Monitoring 2,SHU,Indoor,253.0,113.0,146.0,4.174,310.0,600.0,2.8589,HITACHI
HVDC-ADOPT-HE-0319-1,190985,SHU,EQ-101,1,Control Cubicle Station Control and Monitoring 3,SHU,Indoor,253.0,113.0,146.0,4.173994,235.0,252.0,2.8589,HITACHI
HVDC-ADOPT-HE-0319-1,190986,SHU,EQ-101,1,Control Cubicle Bipole Control and Protection 1A,SHU,Indoor,253.0,113.0,105.0,3.001845,175.0,440.0,2.8589,HITACHI
HVDC-ADOPT-HE-0319-2,190987,SHU,EQ-101,1,Control Cubicle Bipole Control and Protection 1B,SHU,Indoor,253.0,113.0,105.0,3.001845,170.0,435.0,2.8589,HITACHI
HVDC-ADOPT-HE-0319-2,190992,SHU,EQ-101,1,Control Cubicle Pole Control and Protection 2A,SHU,Indoor,253.0,113.0,105.0,3.002,165.0,430.0,2.8589,HITACHI
HVDC-ADOPT-HE-0319-2,190993,SHU,EQ-101,1,Control Cubicle Pole Control and Protection 2B,SHU,Indoor,253.0,113.0,105.0,3.002,165.0,430.0,2.8589,HITACHI
HVDC-ADOPT-HE-0319-2,191010,SHU,EQ-101,1,Control Cubicle Valve Control 21A,SHU,Indoor,253.0,193.0,105.0,5.127,285.0,635.0,4.8829,HITACHI
HVDC-ADOPT-HE-0319-2,191011,SHU,EQ-101,1,Control Cubicle Valve Control 21B,SHU,Indoor,253.0,193.0,105.0,5.127,305.0,655.0,4.8829,HITACHI
HVDC-ADOPT-HE-0319-2,191012,SHU,EQ-101,1,Control Cubicle Auxiliary Computer 21A,SHU,Indoor,253.0,113.0,105.0,3.002,160.0,425.0,2.8589,HITACHI
HVDC-ADOPT-HE-0319-2,191013,SHU,EQ-101,1,Control Cubicle Auxiliary Computer 21B,SHU,Indoor,253.0,113.0,105.0,3.002,145.0,410.0,2.8589,HITACHI
HVDC-ADOPT-HE-0319-2,191025,SHU,EQ-101,1,Control Cubicle Auxiliary Interface 11B,SHU,Indoor,253.0,193.0,105.0,5.127,335.0,685.0,4.8829,HITACHI
HVDC-ADOPT-HE-0319-2,191054,SHU,EQ-101,1,Control Cubicle Bipole Switchyard Interface 4B,SHU,Indoor,253.0,193.0,105.0,5.127,330.0,680.0,4.8829,HITACHI
HVDC-ADOPT-HE-0319-3,190906,SHU,EQ-101,1,Control Equipmnet SCE,SHU,Indoor,120.0,80.0,75.0,0.701,65.0,90.0,0.96,HITACHI
HVDC-ADOPT-HE-0319-3,190907,SHU,EQ-101,1,Control Equipmnet SCE,SHU,Indoor,120.0,80.0,75.0,0.72,82.0,107.0,0.96,HITACHI
